product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm
e79cd83f9050b980118e3e3a5930b577,cama_mesa_banho,58.0,402.0,1.0,2100.0,40.0,10.0
9c31382f02ac001fe1a33a466471d98c,eletronicos,60.0,742.0,2.0,2200.0,22.0,7.0
9beabf555d105ca84a74570e39e64852,automotivo,29.0,766.0,2.0,300.0,16.0,10.0
b3f477c2a1fa5dd064834826a5829be2,construcao_ferramentas_iluminacao,39.0,437.0,1.0,600.0,30.0,30.0
ee92961b88199a0d4329a6beca8f63da,esporte_lazer,55.0,308.0,2.0,450.0,35.0,7.0
d55d2479e56093f23ebcf313ceb3bcfe,dvds_blu_ray,43.0,399.0,1.0,100.0,19.0,3.0
41da75141264c3bde21ecea85a4cb8b7,cama_mesa_banho,60.0,629.0,3.0,8800.0,33.0,12.0
9093d520c7871c0d57998f4b5386870b,malas_acessorios,54.0,595.0,2.0,284.0,16.0,14.0
f8a7665279f140d238371c8e7604c204,moveis_escritorio,59.0,249.0,2.0,650.0,40.0,11.0
5ef336462ba740ddd4727319e26207e6,construcao_ferramentas_jardim,46.0,1157.0,1.0,1725.0,22.0,21.0
e869c12a2f4763dbfc1a8398d20a1213,cama_mesa_banho,31.0,235.0,1.0,300.0,33.0,5.0
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59.0,1893.0,1.0,6550.0,20.0,20.0
ea73128566d1b082e5101ce46f8107c7,moveis_decoracao,63.0,254.0,2.0,2500.0,49.0,13.0
96b0a882d11b17ce51238420ec63e3a1,cama_mesa_banho,56.0,641.0,4.0,2150.0,50.0,10.0
9e164b4afdecc7c67fb9b6f12c104e21,esporte_lazer,54.0,1823.0,1.0,450.0,18.0,18.0
4d9e8a6d8d07e4f47e093b8c2999ae01,eletronicos,60.0,517.0,4.0,200.0,16.0,6.0
283dc451ad3918badb976d56ff887289,cama_mesa_banho,58.0,188.0,1.0,1650.0,44.0,2.0
002af88741ba70c7b5cf4e4a0ad7ef85,cool_stuff,44.0,629.0,3.0,600.0,40.0,30.0
1f1354b0aa934e7ad75546467a6d028b,moveis_decoracao,47.0,372.0,1.0,400.0,37.0,15.0
0302c3fcf5e2d9526e243db50d30d5e3,utilidades_domesticas,26.0,190.0,2.0,200.0,30.0,11.0
3a16a1a14bd38281492d2a047c96e04d,automotivo,50.0,1357.0,3.0,1600.0,30.0,30.0
e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,53.0,807.0,1.0,1175.0,29.0,19.0
fa243e761ae871597627e917611eeb23,cama_mesa_banho,54.0,276.0,1.0,1800.0,40.0,10.0
882ebbd926d1093b09ff76e976866954,moveis_decoracao,63.0,838.0,1.0,2900.0,43.0,5.0
cd3ec6ebbc74e6070297d45ca9dd62e9,fashion_calcados,54.0,404.0,4.0,800.0,22.0,12.0
2c3f424b5643b03663e0f5861dde2bfe,construcao_ferramentas_construcao,60.0,339.0,1.0,8725.0,29.0,9.0
1d1fc8a85e598b6b83a558fbd354443d,instrumentos_musicais,55.0,197.0,1.0,6575.0,39.0,24.0
1a0d662b65b5ef08796501b064c853af,automotivo,55.0,1065.0,5.0,900.0,45.0,12.0
67fc455b96e0908bc5e0d917237b2977,cama_mesa_banho,25.0,865.0,1.0,250.0,16.0,15.0
6c712952b8ef62f8d06a0314917400c8,beleza_saude,39.0,608.0,1.0,1200.0,21.0,13.0
08ba023e3ad57b10b6d5378ce3f22f9a,moveis_decoracao,22.0,592.0,1.0,1100.0,42.0,3.0
ab1ecbce7afd9f6e661baa24a5706c9c,perfumaria,23.0,439.0,3.0,350.0,22.0,5.0
e389381479408ccdcdd406d8d3049e45,papelaria,57.0,308.0,1.0,200.0,16.0,6.0
810cb3c5af006624fa32d362077af85f,esporte_lazer,24.0,1071.0,1.0,1252.0,20.0,16.0
3a44acb2ab18bafe83e7f6c55a1fc5fe,automotivo,38.0,1286.0,1.0,1100.0,29.0,14.0
2b0ee2d07306f7c9ac55a43166e9bb4b,cama_mesa_banho,57.0,504.0,1.0,1450.0,30.0,15.0
a2fddd6229ab528218029f919af4c1ed,esporte_lazer,47.0,126.0,2.0,600.0,18.0,22.0
afeeea6271148ee1bb15173b8187c431,telefonia,52.0,1885.0,1.0,450.0,17.0,3.0
03bb06cda40712fb8473f7962fb7d198,cama_mesa_banho,54.0,289.0,1.0,2000.0,34.0,9.0
ce28e83906c41f4170cf100324d80811,moveis_decoracao,57.0,2135.0,2.0,350.0,69.0,11.0
fc1449f3ffc59fd2eb9640505aea0581,informatica_acessorios,46.0,345.0,1.0,1400.0,26.0,13.0
fb783e3e545937820b57fe539b2c5a6c,cama_mesa_banho,57.0,189.0,1.0,1100.0,41.0,9.0
9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,38.0,213.0,2.0,400.0,25.0,9.0
aeb767ca82c5a6cca8bbac33c4e21579,construcao_ferramentas_construcao,31.0,1505.0,1.0,1425.0,35.0,13.0
de3f078dec217fe7b864a4bb912fef7b,relogios_presentes,60.0,813.0,4.0,300.0,16.0,11.0
66077cc774ac8ba7c7fcb45fd8e03474,utilidades_domesticas,37.0,365.0,2.0,3121.0,42.0,25.0
9ddefe6012ab29194435ee63df2779a1,beleza_saude,25.0,327.0,2.0,225.0,30.0,7.0
fec565c4e3ad965c73fb1a21bb809257,cama_mesa_banho,60.0,271.0,1.0,1400.0,34.0,7.0
f40876e0ef3cd5f9132b1f16b04b1346,beleza_saude,42.0,250.0,1.0,427.0,15.0,17.0
db123b35396aafabb2d5b476557abed5,casa_conforto,59.0,349.0,1.0,1700.0,45.0,15.0
489b5af4a311587c81ed419dced92dba,moveis_decoracao,53.0,903.0,3.0,600.0,16.0,16.0
f88585b513695493f26dbffb34c01e75,moveis_decoracao,60.0,149.0,1.0,500.0,30.0,16.0
eda141a3df363e0374e85007d1b4bc85,cama_mesa_banho,54.0,269.0,1.0,2150.0,45.0,15.0
1fdac0720456c9b74b0a93aeb821d5a2,moveis_decoracao,56.0,546.0,2.0,200.0,16.0,11.0
a87567bdce60de6f901e3d7c6d8df820,cama_mesa_banho,30.0,1328.0,1.0,1800.0,55.0,10.0
b07499163c612b591ce1621452672e69,informatica_acessorios,36.0,240.0,1.0,1125.0,27.0,16.0
143c616ec3fe0cb065c3805cf9bd812e,ferramentas_jardim,58.0,986.0,2.0,1100.0,30.0,23.0
6848854ba286220d5450296fa28f9099,moveis_decoracao,55.0,1108.0,1.0,2000.0,28.0,38.0
4a351fa3b10c2b78daee983c534c56fd,informatica_acessorios,41.0,1025.0,1.0,3150.0,32.0,16.0
0cf2faf9749f53924cea652a09d8e327,construcao_ferramentas_construcao,59.0,338.0,1.0,1200.0,20.0,8.0
812caec8528c1f3b1bed583530023cb5,cama_mesa_banho,47.0,228.0,1.0,950.0,49.0,6.0
f16e5b7883c1349e57bc5e92ba9e0d96,moveis_decoracao,39.0,94.0,5.0,350.0,16.0,5.0
90916a1ae9ea5e3c8c15c37b51834f37,moveis_decoracao,54.0,942.0,3.0,300.0,18.0,9.0
2c41d13dc2cf0e9c2e8db8952f0f3ff3,informatica_acessorios,45.0,802.0,1.0,1100.0,31.0,12.0
205f96ff730dd709636da2c7b9cb7ca9,construcao_ferramentas_construcao,59.0,1319.0,1.0,1100.0,54.0,10.0
734b90405c30810d3c6d8029d503f4eb,moveis_decoracao,48.0,485.0,1.0,300.0,35.0,5.0
8eda2f0e6d437afc08f71ac4b3b380a4,fashion_bolsas_e_acessorios,59.0,417.0,3.0,300.0,16.0,9.0
40562621def0bbc3080d94f54b9d1f61,cama_mesa_banho,51.0,750.0,1.0,800.0,16.0,10.0
cc4b51ca9b5ca05b7fd5337bddb7341c,cama_mesa_banho,48.0,437.0,2.0,550.0,40.0,8.0
30ac6df06dc59ad72cf2f158fc2d904c,utilidades_domesticas,53.0,1034.0,2.0,16550.0,22.0,65.0
ca1bcde1715f1d903681187ef59e459c,moveis_decoracao,41.0,432.0,2.0,200.0,35.0,35.0
4bc15899b2cd7ade6db2fb0a5188cd24,cama_mesa_banho,49.0,82.0,1.0,400.0,40.0,5.0
f2d649f157cebee085ed738f23d5d6b7,bebes,42.0,596.0,1.0,350.0,32.0,9.0
ee3cfb33869693f2a7e8417c795d8cfc,perfumaria,46.0,368.0,1.0,350.0,20.0,10.0
4b2422ebbc6723e80f355b11b4d8fba0,utilidades_domesticas,28.0,87.0,1.0,370.0,17.0,20.0
8894c64689c2a3a29e2fff744de30e46,moveis_decoracao,50.0,250.0,1.0,800.0,20.0,25.0
5dbf50af9485478b933f1028e108640d,eletronicos,15.0,359.0,4.0,150.0,17.0,3.0
1f9210c9ed7b87ba42a048f297fbeb03,moveis_decoracao,60.0,1673.0,2.0,550.0,52.0,11.0
ba141ee1157c8499edebf350c898084b,cama_mesa_banho,54.0,634.0,2.0,3150.0,56.0,12.0
1dc7685f4fdb9622d84ae2ec658d5bbf,informatica_acessorios,54.0,292.0,1.0,1025.0,27.0,13.0
86b22a03cb72239dd53996a67df35c63,construcao_ferramentas_construcao,47.0,380.0,2.0,7650.0,44.0,15.0
7bbc646134de228a74392d8407d16df8,utilidades_domesticas,60.0,959.0,4.0,800.0,29.0,19.0
01c2e91674406ebaca6a1bbf7f61c3f0,informatica_acessorios,55.0,260.0,1.0,600.0,23.0,16.0
674d9e3c3964c35239687c920b19a307,telefonia,48.0,650.0,3.0,100.0,19.0,3.0
cb0fe29b88df5b43cb3d434b6b0e8db4,utilidades_domesticas,31.0,909.0,4.0,1525.0,65.0,10.0
b370dd237db6a8a0bd74a6da9e367a80,cama_mesa_banho,58.0,387.0,2.0,2150.0,38.0,9.0
d03e74df1b077535fb82990351bd3cac,construcao_ferramentas_jardim,55.0,2042.0,6.0,210.0,20.0,8.0
7c9a2f11f8700d221c0482c045f7c98a,moveis_decoracao,49.0,1373.0,2.0,1500.0,20.0,65.0
0cfc9fea40ee0f7006d150fbdf3fa808,livros_interesse_geral,22.0,1626.0,1.0,300.0,22.0,2.0
deaa363c2aa7c56c84e888bb74cc7176,cama_mesa_banho,53.0,478.0,1.0,300.0,16.0,10.0
01d4157fd9738ea81038316ae4cfc192,cama_mesa_banho,52.0,228.0,1.0,355.0,34.0,21.0
ba8ebd875851a6e44d2290d2cbea64cd,beleza_saude,53.0,421.0,2.0,350.0,22.0,12.0
810cfa5dd36b001cfc186499381f72ab,moveis_decoracao,60.0,1971.0,2.0,650.0,60.0,7.0
568c923625669145cc9a644856fccd14,fashion_bolsas_e_acessorios,22.0,233.0,3.0,150.0,18.0,9.0
378f61e89b6c50bd26a0a74c6ca046f0,moveis_decoracao,55.0,1472.0,3.0,1000.0,53.0,8.0
e0cf79767c5b016251fe139915c59a26,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0
f59871b3d9da4c64cbe41ad3dd04dc14,artigos_de_natal,60.0,565.0,3.0,400.0,17.0,21.0
0c4a0f8ab44f9acd2d04e7024f9ba362,alimentos,49.0,740.0,1.0,388.0,16.0,16.0
548ace38f22cc53db6f049c551d31397,ferramentas_jardim,54.0,413.0,2.0,850.0,24.0,13.0
bddc970a859e17f3f60f337ff8d72dfa,cool_stuff,63.0,1190.0,2.0,268.0,12.0,9.0
b99e4f4fa3f421e0ffbd512d9f152dec,eletronicos,52.0,240.0,1.0,1050.0,22.0,9.0
e61c78a7343d82c0539d27df0f7dfc31,cama_mesa_banho,60.0,268.0,1.0,2700.0,41.0,8.0
652698dafbccac29d78c7ba70dceef10,cool_stuff,44.0,2413.0,1.0,300.0,16.0,19.0
e0ce26ae52c9ab0b8c8e42129d6c1996,moveis_decoracao,56.0,297.0,2.0,1050.0,100.0,5.0
122f396fa6d0f9070c6e721f8d833d2b,esporte_lazer,59.0,881.0,1.0,18100.0,19.0,12.0
fb949f35bd1873f846cb7246d9db81b0,moveis_decoracao,57.0,258.0,4.0,600.0,18.0,14.0
6a2909ac21d16b721e4795e7e8ff3e68,esporte_lazer,53.0,618.0,1.0,283.0,24.0,23.0
9dbe11c361aecc0afe873e04c3dd13f5,cama_mesa_banho,53.0,250.0,1.0,1000.0,30.0,5.0
c82e581a3ec7e992cd06723b0caae96f,pet_shop,32.0,935.0,1.0,500.0,30.0,30.0
bb3a346d0fc86850244000d0fe5bf5dd,papelaria,49.0,273.0,3.0,400.0,25.0,4.0
60ee9861f35c13d4a3a2bc10e86bb05b,beleza_saude,58.0,611.0,2.0,1567.0,35.0,25.0
57e089e3103f5cda6a4ce23b77399bdb,bebes,18.0,1194.0,4.0,650.0,20.0,8.0
93e0df39afbe96d9194642c0b9330c60,moveis_decoracao,63.0,477.0,2.0,300.0,80.0,10.0
d537e54e990d95194a5733e79f1af1aa,esporte_lazer,51.0,2047.0,1.0,50.0,20.0,20.0
f8ea5fcf9c628485e01b9c3cf52728c2,moveis_decoracao,49.0,868.0,2.0,1200.0,40.0,8.0
c2a9f8aeb7a51580fccc2d1c4f8bceaf,bebes,59.0,864.0,1.0,3350.0,36.0,30.0
f2bec64d5d795250be5e5ec2d38a19b6,moveis_decoracao,52.0,614.0,2.0,28800.0,60.0,60.0
70431405f38dc4a0ee25fbfba20dbd16,brinquedos,58.0,246.0,1.0,550.0,47.0,20.0
a9490f0e069790ddb7d8e7935ea3584a,moveis_decoracao,58.0,1472.0,4.0,3000.0,53.0,8.0
527e17a9217166ba1744ef81423887ba,moveis_decoracao,50.0,1903.0,2.0,800.0,60.0,7.0
0950783476d3f6529a03b28fcac219d1,utilidades_domesticas,51.0,601.0,1.0,1350.0,28.0,34.0
b69431d169d448336aaa5b1dd995cbf4,esporte_lazer,56.0,1078.0,1.0,500.0,16.0,11.0
584d0486add75aa0f5c0660a7cd8afba,informatica_acessorios,27.0,636.0,1.0,200.0,16.0,6.0
3ea32f63a6aaf8d467e543dedf434ee7,automotivo,57.0,1586.0,1.0,1000.0,29.0,18.0
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0
5ac4f7986643a944501c66a2257bdd73,moveis_decoracao,45.0,920.0,1.0,600.0,17.0,17.0
e256d05115f9eb3766f3ab752132a4e2,informatica_acessorios,42.0,399.0,1.0,740.0,26.0,15.0
b8dabeb598db5ace52983a669b90238e,utilidades_domesticas,53.0,541.0,1.0,4850.0,30.0,30.0
0111ab6fb41da433e0f17d3f4ec2c8f5,brinquedos,27.0,427.0,1.0,500.0,23.0,8.0
7a0f37fda63d1cd7dac2451494eb6e69,cama_mesa_banho,60.0,259.0,1.0,1550.0,30.0,5.0
609b1b50202d276e56b2468006fa82aa,cama_mesa_banho,60.0,678.0,1.0,1075.0,29.0,27.0
5c909f03b5baf836858186d3d5867020,esporte_lazer,59.0,485.0,2.0,2850.0,23.0,19.0
4cce2fad3d2dec6f82510d2521aebdd3,utilidades_domesticas,38.0,859.0,1.0,1100.0,20.0,25.0
e11092e9722d1b6f8c18cd8947a1daff,bebes,54.0,343.0,2.0,7450.0,45.0,25.0
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0
fdba6f37e0258dbca54eb0ed8b293ae0,bebes,10.0,1162.0,2.0,600.0,20.0,8.0
02623b0e4e6b951aefb23575de1f3886,utilidades_domesticas,27.0,828.0,1.0,1600.0,25.0,10.0
28d7da9ebe96bfda54aed060b68b23a1,fashion_bolsas_e_acessorios,50.0,731.0,1.0,350.0,16.0,2.0
fd471a043ee8b8dd27f4086495e0724c,moveis_decoracao,56.0,2043.0,5.0,3000.0,69.0,11.0
70fe9b99d340c044c0316517b7b2ed8c,alimentos_bebidas,49.0,718.0,1.0,250.0,16.0,16.0
e0bb3159111d86828b5caef8725ff055,utilidades_domesticas,63.0,103.0,1.0,2500.0,30.0,6.0
7494075d75b7855aae586070f6a12113,cama_mesa_banho,54.0,478.0,1.0,350.0,16.0,10.0
692ac900c71e8e83e8ff029083018179,cama_mesa_banho,53.0,264.0,2.0,1544.0,47.0,15.0
730f1927f42fda4370209c28203eb0ab,cama_mesa_banho,56.0,505.0,2.0,200.0,16.0,10.0
d9d4c1378e3c6564f55c02bec84e8f2f,moveis_decoracao,59.0,2262.0,4.0,500.0,65.0,8.0
1b1654fea0a8269f9ba9a1e1258edb61,,,,,150.0,16.0,2.0
e38ae1121c1566bb56b728d8079b2d75,informatica_acessorios,42.0,226.0,1.0,275.0,13.0,13.0
77d1b9fb8d3858f503316105e9ac6c51,telefonia,32.0,365.0,6.0,50.0,19.0,3.0
1f2b62e693c588aef7be1f457137b15e,moveis_decoracao,58.0,2276.0,2.0,3000.0,69.0,11.0
15348d4e550d520b418c581a2012c0d9,casa_construcao,41.0,595.0,4.0,400.0,17.0,20.0
a743efb3ff4bf4f56e265e73e5c23a6c,moveis_decoracao,52.0,224.0,1.0,19400.0,56.0,48.0
23227b07fc69250d2fa4be6602011aea,cama_mesa_banho,46.0,171.0,2.0,1250.0,45.0,10.0
d498e8a880bdf3d26e2b9b3e92c4f424,utilidades_domesticas,59.0,1386.0,1.0,2350.0,16.0,20.0
5b4c8ab4477bb00b57cd5edb1af9aff8,cama_mesa_banho,55.0,1337.0,4.0,2000.0,40.0,6.0
5a6b04657a4c5ee34285d1e4619a96b4,beleza_saude,34.0,1036.0,1.0,1000.0,16.0,16.0
ae6f0a235fafaf39219b83770a3391bf,beleza_saude,30.0,408.0,1.0,150.0,17.0,17.0
c1eee16d856657ad280936810ef3d080,cool_stuff,59.0,1758.0,1.0,113.0,22.0,8.0
e0eb83f5cf9560ca3b976eea5dcfdfde,ferramentas_jardim,55.0,258.0,1.0,900.0,32.0,13.0
f6abeebe478d565e5e58a5fad0fa60b4,informatica_acessorios,56.0,537.0,2.0,945.0,25.0,14.0
d97f2d7642b06661e99578b3455f5d58,utilidades_domesticas,44.0,883.0,4.0,350.0,17.0,12.0
89427567da9c9b075c9dca131535104d,brinquedos,45.0,111.0,3.0,550.0,50.0,10.0
8a2fde854a6f41aae89ce99303a847e8,esporte_lazer,25.0,3679.0,2.0,150.0,20.0,10.0
3a806ac1ab98107febb4ffcf38bc1fac,bebes,53.0,704.0,3.0,4750.0,60.0,20.0
7721582bb750762d81850267d19881c1,cama_mesa_banho,63.0,837.0,1.0,1400.0,43.0,5.0
2332f34b4b3eb82c326126ed5eef6478,beleza_saude,49.0,647.0,1.0,1800.0,30.0,20.0
e87093a08e761c9fbf7dd461227f66c1,cama_mesa_banho,57.0,171.0,1.0,1100.0,35.0,15.0
2ae5ed1d99afbb14a8b24041a81df16b,cama_mesa_banho,43.0,324.0,1.0,1450.0,37.0,9.0
7e97894cc00196a56d6ec315c68b2353,esporte_lazer,20.0,420.0,4.0,3300.0,78.0,20.0
cae79e3b5c787c231543fa415a20b5cc,ferramentas_jardim,36.0,2213.0,1.0,350.0,45.0,45.0
bdc1cae635cc5a6a09d9481495b890c6,construcao_ferramentas_construcao,52.0,507.0,3.0,350.0,18.0,23.0
f6fa93875f4a7dac03e0a22143f4d815,cama_mesa_banho,37.0,212.0,2.0,450.0,25.0,9.0
ce5a5a85a0704113bd7fd75b3fbaed71,cama_mesa_banho,30.0,115.0,1.0,733.0,19.0,12.0
f288cae3916218ec01f708d093b29d4f,ferramentas_jardim,59.0,557.0,5.0,150.0,20.0,5.0
2fb9e46750ac55362f7b642f12b5835b,informatica_acessorios,28.0,804.0,2.0,100.0,16.0,6.0
04be6baed9b1c67197a4b2dd2f5b637c,moveis_decoracao,59.0,468.0,1.0,1500.0,30.0,5.0
72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57.0,341.0,2.0,583.0,20.0,21.0
3c025396e63ff6925a3b68781e8b3456,instrumentos_musicais,50.0,364.0,3.0,100.0,16.0,9.0
4deb009c36a910076a023947a7929201,consoles_games,51.0,936.0,2.0,157.0,17.0,8.0
e3f7b3cbb0ccf1f1e361e6974b22e346,cama_mesa_banho,56.0,608.0,1.0,650.0,16.0,10.0
82c3ea364e5480f335f6743ee725a921,informatica_acessorios,58.0,419.0,2.0,275.0,16.0,5.0
6ac3978babf6ca76087369391bb6ce5a,utilidades_domesticas,22.0,930.0,2.0,1683.0,25.0,22.0
3c839ed874f2e0444a38bfc8daf5ad5e,utilidades_domesticas,57.0,1379.0,4.0,9550.0,29.0,66.0
5eae236b07a8c5db6299c7f9c3ba2e6e,alimentos_bebidas,60.0,567.0,1.0,200.0,33.0,21.0
837f3d09b625825bd84bfccb1f51d8be,,,,,300.0,20.0,6.0
205448428c05215b1d0bd5c9d2a1ee3c,cama_mesa_banho,60.0,766.0,1.0,733.0,28.0,2.0
cb07b3df7c64648bbeceb85cacd464c9,ferramentas_jardim,63.0,955.0,1.0,1900.0,20.0,20.0
9a98180ffbd0765e89f11cc8dd2385f4,moveis_decoracao,63.0,639.0,2.0,1500.0,38.0,7.0
65e3848513c9ab70bf542e5d694cf072,beleza_saude,46.0,1001.0,1.0,575.0,25.0,13.0
c3f0567155098730c30259bf19b54fdc,bebes,57.0,345.0,2.0,200.0,20.0,10.0
40b6762970c412b5b5392cd0d4c006b1,moveis_decoracao,54.0,694.0,1.0,1200.0,34.0,8.0
33a8f9ff2a9a41c0c49a24d12e106151,utilidades_domesticas,56.0,493.0,4.0,350.0,20.0,8.0
bef21943bc2335188429e1638ef99b81,telefonia,24.0,222.0,2.0,200.0,16.0,2.0
f05901e010ebaa3924276751a35e6004,moveis_decoracao,63.0,686.0,1.0,500.0,45.0,15.0
b4763c2caeeac2424b64aa199789b81b,informatica_acessorios,51.0,812.0,1.0,1100.0,31.0,12.0
0d94e21c8156ffa3dcb77cb1d456ef80,cool_stuff,50.0,323.0,2.0,50.0,61.0,61.0
331e79a28ee5afbb321a3146653085f2,moveis_escritorio,55.0,1286.0,1.0,10725.0,57.0,55.0
bf730d49d016a80c9c66b4c1768a7933,pet_shop,54.0,1012.0,3.0,4300.0,53.0,20.0
013ee64977aaa6b2b25475095162e0e9,cama_mesa_banho,40.0,519.0,2.0,1350.0,45.0,10.0
d00f6c52d2730de05fb409f09ab6e732,utilidades_domesticas,53.0,167.0,1.0,2150.0,30.0,19.0
073ec95c6cd3b2db5d9dc430dcb524a6,informatica_acessorios,57.0,149.0,3.0,400.0,16.0,8.0
e15cee02291017f6f12b4115ffb417e6,moveis_decoracao,56.0,297.0,2.0,700.0,100.0,5.0
b27f54561f44d7036b4c0a62349626ee,cama_mesa_banho,58.0,330.0,1.0,850.0,45.0,15.0
effa78286556d5e79cda2b4aba96a534,brinquedos,53.0,190.0,5.0,700.0,20.0,30.0
a3349ee806d1e1e98d582a2aba5cedcd,cama_mesa_banho,33.0,471.0,1.0,350.0,105.0,20.0
e6d256dd10cfa8e1f36c0423d2b3adff,,,,,450.0,20.0,12.0
c968bbc4dfb718031488d3f109fee500,bebidas,26.0,165.0,1.0,1400.0,18.0,32.0
b1631003bdbc3b1e876f83a7d851d74a,perfumaria,48.0,1003.0,4.0,350.0,18.0,11.0
81d34fb425382e189529a619f8f2c077,automotivo,55.0,583.0,1.0,200.0,24.0,18.0
d5b703c271f43f9c588a6f512a00f77e,brinquedos,27.0,531.0,4.0,150.0,16.0,7.0
5066fb9bf2b3db42c59f2f7732387249,,,,,380.0,16.0,4.0
f0453e2cbc3480959c34ab663b44c777,malas_acessorios,50.0,297.0,2.0,250.0,20.0,3.0
d6fa8b99ed80bff9dcddd3fdefa6e68d,construcao_ferramentas_construcao,60.0,338.0,1.0,2050.0,23.0,8.0
4a534b5650f13219a0de4ce5af039d2c,informatica_acessorios,57.0,626.0,1.0,150.0,16.0,10.0
f879fadd73c7b81f0b278dacc880cf08,moveis_decoracao,55.0,282.0,1.0,7500.0,53.0,16.0
809ab2033b8267fc321860bf0d4dbb11,moveis_decoracao,38.0,1405.0,3.0,100.0,35.0,2.0
5637032095493f280eae8d9da00da6f1,malas_acessorios,54.0,507.0,1.0,750.0,81.0,6.0
99903e1e018dd80869032e7e79802059,papelaria,60.0,435.0,4.0,350.0,101.0,15.0
2ffb8b836bb62d53a77a69a67814fffa,moveis_decoracao,56.0,297.0,2.0,600.0,100.0,5.0
b75ad41bddb7dc94c7e555d9f78f5e8a,cama_mesa_banho,54.0,909.0,1.0,1000.0,25.0,5.0
d339b523c298009f15d242a3a99392c7,ferramentas_jardim,51.0,2559.0,3.0,850.0,24.0,9.0
f919da4f716dc149cef4551a322001fd,moveis_decoracao,50.0,635.0,1.0,1200.0,30.0,23.0
25bf7c5e5f9d008845212122805014e5,cama_mesa_banho,51.0,121.0,1.0,300.0,40.0,4.0
71fc2a7d96a222b04e4131cfc006f265,telefonia,33.0,712.0,4.0,262.0,17.0,12.0
b7514da5a1afd83af30e0a524b561d3a,moveis_decoracao,47.0,2114.0,2.0,500.0,68.0,8.0
561e48cdfacd14e7cfe67aa4ebd0caea,pet_shop,63.0,1538.0,2.0,650.0,21.0,18.0
ee54bc9ad38ada9c4692f91362601c9e,construcao_ferramentas_seguranca,60.0,212.0,1.0,340.0,20.0,20.0
3b0f7951038b105522c2d566b54421f7,telefonia,56.0,341.0,1.0,175.0,17.0,6.0
41376d63d4c45fe6c7407e838a2befa3,brinquedos,53.0,302.0,2.0,4000.0,30.0,45.0
81d1cd44929d9c3a1f3bfd0a0c164baf,moveis_decoracao,60.0,827.0,1.0,600.0,17.0,17.0
a3c6e207e106b9ccc0b813a7a0932530,perfumaria,43.0,370.0,1.0,1200.0,33.0,13.0
39a0578866cba21bcead91f5221af2a8,fashion_calcados,34.0,240.0,12.0,200.0,29.0,7.0
a35a9f46dcee0a67c8c7ad8493eb4135,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0
7d873ae7ba4e637167c1a8d544bd6af8,bebidas,26.0,742.0,1.0,1700.0,25.0,25.0
b6e406be1aa00db8be5dd3ec6b524d4d,moveis_decoracao,63.0,603.0,2.0,25100.0,70.0,60.0
ee188b2353254fc5117468bfab1e789f,utilidades_domesticas,43.0,1034.0,1.0,750.0,16.0,26.0
0233dd6f06e23c705ab76dc3ab165837,cool_stuff,45.0,1057.0,3.0,100.0,20.0,16.0
521527593ca1726b992318e034dd5690,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0
a00a22560435cc439faf6163eabc1ef8,telefonia,44.0,351.0,3.0,75.0,18.0,3.0
1cd7f362c94c8a3a854103a8da2d8f43,utilidades_domesticas,31.0,370.0,1.0,1250.0,26.0,10.0
4b5df063d69ffafb87c279672ecb4191,bebes,54.0,343.0,2.0,3550.0,37.0,22.0
4299211de0fa49785bb3115aa2b25c61,brinquedos,44.0,956.0,3.0,200.0,20.0,25.0
71577b7befec8802e6153ca6b35a793d,esporte_lazer,55.0,638.0,1.0,400.0,25.0,12.0
9ad35a49eb5a417d1554e1c23f8200e4,pet_shop,46.0,867.0,1.0,250.0,25.0,20.0
3ffc8b6c3ae2afbf307cbd802bfb5e4c,bebes,52.0,233.0,1.0,8950.0,41.0,40.0
4b703444923b5e57bb73ba343f5ebab7,cama_mesa_banho,49.0,204.0,1.0,264.0,17.0,14.0
44f90f085c7a825863cbf867990e1513,beleza_saude,39.0,1200.0,1.0,517.0,25.0,13.0
434487f82b5c35646bd8155cf1946179,alimentos_bebidas,25.0,385.0,1.0,600.0,16.0,16.0
5f42d57952b7815098979a5c4fa6f82a,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0
cbd2c1ba72b7f4ce36a69fd430c019ae,esporte_lazer,46.0,3184.0,1.0,2380.0,32.0,30.0
59391e840980a4bb6df5f44d3d734df7,esporte_lazer,59.0,1025.0,4.0,600.0,16.0,4.0
7933eeb8cf79ae899bfac71c0edb076d,moveis_decoracao,63.0,233.0,8.0,2550.0,42.0,17.0
fa126ff62aae83e37857ad495641c878,informatica_acessorios,29.0,1386.0,1.0,600.0,23.0,17.0
