order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e0fc6abd74320ea468f697164f069f8d,45de0b4bc6b0aaa0d55bde3d3c7a020c,delivered,2018-04-05 15:01:49,2018-04-05 15:10:17,2018-04-07 00:56:35,2018-04-12 02:21:40,2018-05-04 00:00:00
e1bc1083cd7acd30d0576335373b907d,14532b4dffa2bf13edc019346063c2fb,delivered,2018-03-15 12:56:35,2018-03-15 13:10:43,2018-03-15 23:58:22,2018-03-22 20:58:34,2018-04-03 00:00:00
e1d78d7d328dc5311016ff1ef499dcc5,6c6f666712e739bb6761a8baa3676dfe,delivered,2017-10-23 14:18:27,2017-10-23 15:06:20,2017-10-24 19:48:44,2017-11-01 18:17:26,2017-11-13 00:00:00
e2755dfe79c25d6e6e7ab1397254d527,4351c2eaa6563ace78e4793c5459fdea,delivered,2018-05-11 22:43:03,2018-05-11 22:56:10,2018-05-14 11:20:00,2018-05-17 23:45:25,2018-05-28 00:00:00
e2f1a9fca16cf7780e6b22a78fb85479,820b5dadc730944903ac204cc797a441,delivered,2018-03-01 15:49:38,2018-03-03 02:49:34,2018-03-09 00:08:31,2018-03-20 16:12:00,2018-04-04 00:00:00
e3331d4095fa2501c3e9d62525dfec14,575237c653bb998e8eb61f595297fb1b,delivered,2018-01-08 10:50:24,2018-01-09 07:18:32,2018-01-09 21:12:51,2018-01-19 17:49:24,2018-02-07 00:00:00
e352ff9f2e0ad057b6ce41cc5a662991,bc9c9f7f6fe29481bb9f4e64342fb7eb,delivered,2018-01-26 15:45:51,2018-01-30 04:31:20,2018-02-06 19:04:32,2018-02-27 17:09:45,2018-03-02 00:00:00
e4774d4c3b28de27487f1caa9de5a6f5,7820fb76c321c0ad6ffe4eb9fc1e5af6,delivered,2017-01-20 17:23:00,2017-01-24 03:35:24,2017-01-31 16:09:56,2017-02-10 16:34:57,2017-03-02 00:00:00
e52d6fd1fb812c9f263fd19fddb957d9,ce6c5a902bad9cb9b8675a9fccacff09,delivered,2017-12-01 08:36:14,2017-12-01 11:30:56,2017-12-05 00:55:33,2017-12-11 11:19:38,2017-12-26 00:00:00
e5e40991ee40d56c69312d1736f84cdd,c368c88299f8e3e90dc228c51a241b5b,delivered,2017-11-05 20:03:17,2017-11-05 20:10:39,2017-11-07 16:28:48,2017-11-11 10:04:04,2017-12-05 00:00:00
e608a62334dc69f423bb65e0a232e064,cbe010a5e1e7e8b5d1241c32f65a865f,delivered,2018-07-18 19:32:41,2018-07-18 19:42:30,2018-07-19 14:48:00,2018-07-23 13:42:06,2018-08-17 00:00:00
e78dfb6eab229b4cf81d3f6bcf0c9e49,ee618af7185e0ce4bd6fca363a6c91ea,delivered,2017-07-07 23:25:18,2017-07-07 23:43:02,2017-07-11 21:39:50,2017-07-24 19:52:07,2017-08-04 00:00:00
e7d090145a4a427aa8353f51b00381cb,6da199107f9bca1b26fe1fdac3937f6a,delivered,2018-03-26 23:13:08,2018-03-26 23:27:09,2018-03-27 18:58:33,2018-04-22 12:22:13,2018-04-26 00:00:00
e857ba066536e2879870375314953dac,089b4797064af9e8aa2cce7f5d444cc2,delivered,2018-06-20 06:53:18,2018-06-20 07:19:01,2018-06-21 14:18:00,2018-06-22 12:31:57,2018-07-03 00:00:00
e8bf6d7173ae20431feec1819bb00fec,36aada8c807b66723073f6ee9add27a2,delivered,2017-07-17 15:30:54,2017-07-17 15:45:11,2017-07-18 19:03:56,2017-07-19 15:31:38,2017-07-28 00:00:00
e9240e3e8bd5fbca3e55e993b597b512,c9bdee275fc8f4af25bbcd411c94239c,delivered,2018-06-18 15:51:10,2018-06-18 16:40:53,2018-06-19 13:41:00,2018-06-25 14:05:39,2018-07-20 00:00:00
ec902ac3921edfeace159efd4f973840,d0c3324f488ecab081d2b40e9cc7ff52,delivered,2017-10-13 16:10:18,2017-10-13 16:30:46,2017-10-19 21:45:46,2017-10-26 17:45:31,2017-11-03 00:00:00
ecb9b15795b8962c43e024cc97611605,fdceacbf1e29b39745ee431d0a864d0f,delivered,2018-05-14 11:59:12,2018-05-15 03:55:56,2018-05-15 14:56:00,2018-05-18 23:22:02,2018-06-01 00:00:00
ece8853f47b1069c213415c8b64ad6b3,e00efa08727aeec3f33c4c59e8cd6633,delivered,2017-11-18 14:27:34,2017-11-18 14:35:27,2017-11-20 17:57:15,2017-11-25 12:12:19,2017-12-12 00:00:00
ed0b6f8c8617370e53735a5d963bb5b6,06ec7aed3161859018db02f695b6600d,delivered,2017-09-18 18:53:15,2017-09-18 19:05:23,2017-09-20 17:22:30,2017-09-22 20:56:45,2017-09-28 00:00:00
ed77ae1d4803934a1131cadffb78b41b,b193c9dd2e7eedcc74ebb140416b32a6,delivered,2017-10-05 14:17:04,2017-10-06 14:14:16,2017-10-16 21:07:49,2017-10-19 17:15:18,2017-10-31 00:00:00
ed807db880719907eed75f32829ba5be,e0fa01cb87bab8b36f60bd56c00181a1,delivered,2017-12-21 16:55:25,2017-12-21 18:02:50,2017-12-28 18:54:53,2017-12-29 14:42:34,2018-01-11 00:00:00
ed81dbeb0cedad4d3d1f1551b06d6ca3,ebfafa93320c769d9b60740fbc5cad2f,delivered,2018-02-28 14:08:27,2018-02-28 15:00:36,2018-03-01 21:04:22,2018-03-16 20:03:31,2018-03-20 00:00:00
edc13c926d0553c5c63666905a3adb6b,68de3e57ae340fc9a1c7cdcd6bc69d2d,delivered,2018-01-13 19:23:28,2018-01-13 19:30:51,2018-01-18 16:24:37,2018-01-29 18:58:34,2018-02-05 00:00:00
edc89efa4164df7e21f701a9fb88bc98,941dd76598eae1249d47b6036a19b3c6,delivered,2017-11-24 23:27:21,2017-11-25 01:34:26,2017-11-28 17:29:06,2017-12-12 14:38:42,2017-12-15 00:00:00
ee8eb8b78945c68960a7c42e6211365b,c4406d76fa8017368e37f9b5cf078cde,delivered,2017-10-25 16:54:28,2017-10-25 17:36:32,2017-11-09 21:11:39,2017-11-13 17:41:54,2017-11-14 00:00:00
eeacc2219efa996957aa46ab696afbde,b701465c5960839259de1bc16655ef0a,delivered,2018-06-26 17:57:47,2018-06-29 02:35:12,2018-06-29 13:58:00,2018-07-10 18:21:40,2018-07-27 00:00:00
ef43444651cdedfaefc1123e4acd02aa,1cd96d1a642496e8967965c311f98b1a,delivered,2018-05-28 18:09:57,2018-05-30 02:32:05,2018-06-07 12:35:00,2018-06-12 09:35:50,2018-07-11 00:00:00
f0318f87816b50576e594e45121332b6,a648c69b66f223371753d5bf0fbfa4ad,delivered,2018-04-07 16:48:26,2018-04-10 03:35:20,2018-04-11 20:11:27,2018-04-18 18:39:51,2018-04-24 00:00:00
f04bfdbef5359607d39e66fccc9cc0de,ddbd5d378c4a0981ba1ef29fb8e40b8f,delivered,2017-09-13 15:07:45,2017-09-13 15:25:15,2017-09-14 19:27:47,2017-09-22 16:48:51,2017-10-04 00:00:00
f05099a928d90c394963b1f0d8360149,511f8f1b15ae846f219dde14f0fbfd5f,delivered,2017-08-16 01:56:09,2017-08-16 02:45:10,2017-08-18 17:42:21,2017-08-21 22:12:20,2017-09-08 00:00:00
f176421e9956528da385eb686f70b7c1,4f3530f76a6821b823ce91e12ae377bc,delivered,2018-07-31 22:44:06,2018-07-31 23:20:07,2018-08-01 13:31:00,2018-08-02 22:33:07,2018-08-08 00:00:00
f179e0782e0180bc2ec9ce167d4cf245,fd7bd7bf90e739374de93e267e197779,delivered,2017-12-05 09:03:19,2017-12-06 02:35:39,2017-12-11 12:49:54,2017-12-20 15:39:10,2017-12-29 00:00:00
f1e2b7376f89e974ba81956b133ef935,4d6dcc03e46614005963c9e0eb029a80,delivered,2017-11-24 16:13:34,2017-11-24 20:13:18,2017-11-28 18:48:43,2017-12-09 16:43:41,2017-12-15 00:00:00
f23026c2bb8bf3bb814eb4454f169f51,a521ad0645d4cbab3e4e06fdaf965ead,delivered,2018-07-27 10:21:52,2018-07-28 09:25:09,2018-07-30 12:00:00,2018-08-02 13:19:40,2018-08-06 00:00:00
f299e3cfbddf9de401e1f1adf33cd788,487ed3b1b98379e4aa9ce58cf75c51be,delivered,2018-02-22 09:03:57,2018-02-23 02:10:42,2018-02-27 05:06:58,2018-03-05 16:25:12,2018-03-22 00:00:00
f381b146cd69cbb80f44820235eb06a8,63c3f9b7518ce37a22cc22651ff532ce,delivered,2017-08-14 12:56:13,2017-08-14 13:30:17,2017-08-18 19:10:11,2017-08-22 19:37:53,2017-09-01 00:00:00
f4026d9ae34e982204b4f7b627939d32,1e88b5f20d4c915f63c41dae61f1c23f,delivered,2017-01-27 19:44:14,2017-01-30 10:31:46,2017-01-30 13:14:00,2017-02-01 18:55:37,2017-03-27 00:00:00
f418966cc0628d3b0e54c9c61ebd32f8,307085eda6b09cd096ee22c13a9f7ca4,delivered,2017-09-25 12:07:37,2017-09-26 03:24:34,2017-09-27 19:38:53,2017-09-29 19:23:04,2017-10-18 00:00:00
f5967f0a9a614d8ccb6b2c1c16bde5ed,afa7a206ec8cd8335d82fdde5ad8f24e,delivered,2018-07-25 11:36:28,2018-07-25 11:45:13,2018-07-26 13:16:00,2018-07-30 13:09:32,2018-08-10 00:00:00
f75d10ef288341085a1387de1052dfb7,6364e749f40ba21258f2ba31934d0593,delivered,2017-11-03 23:42:39,2017-11-03 23:55:49,2017-11-10 16:08:37,2017-11-16 22:39:36,2017-11-23 00:00:00
f77d6449700df86a91049fdf2bb2e7f5,8a717a19b689087bd31b9b2241003871,delivered,2018-06-03 00:20:18,2018-06-03 00:30:17,2018-06-04 15:31:00,2018-06-06 18:21:56,2018-06-20 00:00:00
f7923db0430587601c2aef15ec4b8af4,1318fd61a82a479edaff00217376c052,delivered,2018-01-20 17:38:58,2018-02-20 12:05:54,2018-02-21 18:27:12,2018-03-08 15:04:33,2018-02-21 00:00:00
f8aa20752115b536eacee3d561989f35,2dfbc6d1939d39a1071d64da95b663a3,delivered,2017-05-15 16:48:22,2017-05-15 17:03:01,2017-05-17 13:57:31,2017-05-23 10:32:49,2017-06-06 00:00:00
f8c23d339c140eddae8418d518af8497,744cb93cf2ab57936f8dd243617516e8,delivered,2018-03-02 08:33:32,2018-03-03 02:49:33,2018-03-08 21:09:36,2018-03-14 13:32:11,2018-03-20 00:00:00
f8cea030b5609de692906ee83fda91ea,5252324112d4cf5d30f45b5abc43c38a,delivered,2017-06-12 15:31:06,2017-06-12 15:45:11,2017-06-20 22:40:01,2017-06-26 13:03:01,2017-07-13 00:00:00
f97b2bdfbaca9c2f04722d8cbc8cc8a5,3ba38209ae8f27771c90ec6b410f2043,delivered,2018-08-08 18:34:29,2018-08-08 18:45:20,2018-08-10 14:49:00,2018-08-16 22:31:44,2018-08-24 00:00:00
f99c42cf20b64fe3dc045ae83e56f4e1,18af14116834f457513ba68d3c208eda,delivered,2017-07-11 21:23:14,2017-07-11 21:55:12,2017-07-14 13:52:18,2017-07-18 12:34:03,2017-07-24 00:00:00
fa612a1874826daa30fed5e3073b9d0d,b51db50e74624ee11ec905f6c8cb92c2,delivered,2018-02-23 07:23:09,2018-02-23 07:35:30,2018-02-27 15:13:08,2018-03-01 16:22:31,2018-03-15 00:00:00
fae78da81b7ad4a5389732f61e0264ef,90b17430567733d3e005cc92466c213a,delivered,2017-06-06 18:10:19,2017-06-06 19:15:15,2017-06-08 07:49:57,2017-06-19 21:22:25,2017-07-17 00:00:00
fc664ce755b461e5eaa3acd0be4e2118,3f85552d6e82f0d5ec4a1c82bc4dffa8,delivered,2017-09-27 12:56:13,2017-09-27 13:07:25,2017-10-03 18:15:51,2017-10-13 22:53:47,2017-10-25 00:00:00
fc84e4c7eef7e91a7cd081a2f273f5b8,56dfe923d7bf928d0e70a9f696e3fae7,delivered,2017-10-12 20:00:51,2017-10-14 18:36:15,2017-10-17 20:18:37,2017-10-23 21:03:59,2017-11-01 00:00:00
fe35e99a6a5d4d036bf8167d364e0792,a5bd160705f76c0aded4f96d0723b720,delivered,2018-08-09 10:43:05,2018-08-09 15:25:26,2018-08-10 19:12:00,2018-08-13 14:27:27,2018-09-11 00:00:00
fe537e6a4ecefcef1306d5d67ed38c16,5fb6fe8fac6572d421201d0db52a0d9f,delivered,2018-02-17 19:16:50,2018-02-17 19:30:22,2018-02-19 23:12:12,2018-03-09 16:28:24,2018-03-20 00:00:00
fecc4ea5a3e06ce3192ae2f05b7a8439,ec43686dd7b2f48ea65475606fdfc85d,processing,2018-01-14 21:52:31,2018-01-14 22:09:08,,,2018-02-06 00:00:00
ff0286485ce9c3f1d6ed22a4c7402060,f2b7b740f0eec308afa55f1a994f21b8,delivered,2018-02-14 16:06:44,2018-02-14 16:30:38,2018-02-16 00:09:45,2018-03-05 12:28:39,2018-03-07 00:00:00
ff14a3e36b78f407a4e8402572e4edfe,4efe40b9fdc01c9a7056e25969589d5d,delivered,2018-01-18 13:21:36,2018-01-19 13:14:45,2018-01-25 16:43:04,2018-03-01 18:02:56,2018-02-09 00:00:00
ffb2c3a5bb149a2f860e5d057096201f,de58a2005b3c3a659af894c10d046399,delivered,2018-05-03 20:12:46,2018-05-03 20:31:09,2018-05-07 14:21:00,2018-05-12 17:22:32,2018-05-21 00:00:00
ffb9a9cd00c74c11c24aa30b3d78e03b,81a0150b8f472d0e5e82a7da198b93bc,delivered,2017-03-11 17:20:21,2017-03-11 17:20:21,2017-03-22 08:48:30,2017-03-28 15:26:02,2017-04-13 00:00:00
fffb9224b6fc7c43ebb0904318b10b5f,4d3abb73ceb86353aeadbe698aa9d5cb,delivered,2017-10-27 16:51:00,2017-10-28 02:55:58,2017-11-10 19:31:52,2017-11-17 19:41:42,2017-11-27 00:00:00
00143d0f86d6fbd9f9b38ab440ac16f5,2e45292979b9b2700ea09560eeb0f803,delivered,2017-10-16 15:29:43,2017-10-16 16:07:52,2017-10-16 23:04:43,2017-10-27 18:43:56,2017-11-06 00:00:00
001ab0a7578dd66cd4b0a71f5b6e1e41,8bb3bef4e75a95524235cdc11a7331af,delivered,2017-12-27 00:38:47,2017-12-28 02:33:42,2017-12-28 18:09:35,2018-01-17 20:43:29,2018-01-29 00:00:00
005d9a5423d47281ac463a968b3936fb,a2be07c22a9d2071f65b6770e47f540b,delivered,2017-10-18 12:14:29,2017-10-18 12:28:16,2017-10-24 14:56:52,2017-10-27 19:19:43,2017-11-17 00:00:00
00a57dfbb049fbaae10763e2cf15f797,33653a722db1d2f6bfe739b3a07f11d6,delivered,2018-07-20 11:09:30,2018-07-21 03:25:11,2018-07-23 13:19:00,2018-07-30 19:25:47,2018-08-13 00:00:00
00f6ac4816d12f49026b09f2aa77d15f,9bb70fa63970b9d88191a90481d551da,delivered,2018-08-06 17:17:40,2018-08-06 17:30:14,2018-08-07 14:39:00,2018-08-13 16:18:48,2018-08-27 00:00:00
00f86b368251d739f1896d41469b2b7a,14c152bfbd60c86aa6bc4d4e68a9378e,delivered,2018-08-17 23:15:06,2018-08-17 23:30:08,2018-08-20 12:33:00,2018-08-28 18:12:12,2018-08-31 00:00:00
012a238ab54294a3b365812ccc82b135,14f41b6464ff102ab009a269052e7a11,delivered,2017-09-07 18:21:44,2017-09-07 18:35:10,2017-09-13 10:11:40,2017-09-19 18:44:20,2017-10-04 00:00:00
01a0013ddc7cd129e350e8671b56a263,800631fef0a782c3a8efe7d8071df64a,delivered,2017-03-23 19:47:34,2017-03-23 20:02:41,2017-03-24 18:42:18,2017-04-12 10:33:22,2017-04-25 00:00:00
01ba82170ebb683c73793bb809bbf1b9,ca8e595c4c2e4a55fa75a41d5bf08382,delivered,2018-02-06 15:08:30,2018-02-06 16:11:35,2018-02-22 16:26:55,2018-02-23 19:58:35,2018-03-13 00:00:00
021397df4601b61a8bd063be9b5c54a0,6a9314555839080b4a67cab05e532105,delivered,2017-11-16 17:53:31,2017-11-16 18:15:46,2017-11-17 20:54:57,2017-11-19 12:32:48,2017-11-29 00:00:00
021f21b778ea0a81da47ebe141b1b29c,668602ff7a4ac16b00c73785fda2025d,delivered,2017-10-26 16:31:16,2017-10-26 17:31:47,2017-10-30 15:59:03,2017-11-03 19:37:54,2017-11-16 00:00:00
023669233121f0fb7899e5be2b22885f,22c15b46adce8afdd7d58e6582752263,delivered,2018-04-16 13:14:09,2018-04-17 04:54:27,2018-04-18 20:23:49,2018-04-19 16:37:46,2018-05-02 00:00:00
031177de64d3bb73364a5f3306551105,1860483913e0190e2f0de57014df6a12,delivered,2018-04-27 19:23:08,2018-04-27 19:35:18,2018-04-30 14:24:00,2018-05-07 21:33:10,2018-05-18 00:00:00
032b0e60cda9e20b30fc4b3bf1079e50,12d1b4f01a98d5300ce2b471a0190721,delivered,2018-04-12 22:26:07,2018-04-13 13:14:39,2018-04-18 22:51:38,2018-04-23 21:04:51,2018-05-04 00:00:00
034afd1b074e35a1d1dcf70c4a5641b5,9d571c9e16be4b04343afa2d84d94352,delivered,2017-12-01 22:42:12,2017-12-01 22:54:29,2017-12-04 21:07:51,2017-12-06 18:15:04,2017-12-19 00:00:00
03d8ac7f462c593ad4ca1fe32c20cd83,d86328d99f1c51c918adbeaba9edd1cb,delivered,2017-04-27 10:48:39,2017-04-29 02:43:07,2017-05-02 15:39:39,2017-05-16 16:37:49,2017-05-31 00:00:00
0420dbc50fc554e303e4b2d6b39063f6,ba5a299fef88320dbdadd124f5333bc6,delivered,2017-11-17 19:49:17,2017-11-17 21:26:28,2017-11-20 16:28:38,2017-11-23 22:44:46,2017-12-11 00:00:00
04210d64e3bdb5a0cd44eb156294991e,72c1a2258eaf9420206a0a13cb760b99,delivered,2017-08-04 11:05:40,2017-08-05 03:03:14,2017-08-11 17:19:59,2017-08-24 17:38:29,2017-09-11 00:00:00
04304d72305054a178c81ab24c4d2d68,62015356bb2bebaed11bcc9bbd658a50,delivered,2018-02-06 20:33:06,2018-02-06 20:50:39,2018-02-10 14:09:00,2018-02-20 00:38:51,2018-03-14 00:00:00
048fec87f5858e3a91ce55d3a944b457,9b0befd87ff5c159c8a3e3bd6318a655,delivered,2018-05-15 22:58:42,2018-05-15 23:15:18,2018-05-16 11:27:00,2018-05-21 15:07:56,2018-06-05 00:00:00
04b7738ad5fbb213eeb7a2145bea8242,46c8678b6afe29d90d3142f31ff01791,delivered,2018-05-16 10:58:56,2018-05-17 02:15:23,2018-05-17 11:42:00,2018-05-18 20:22:23,2018-06-08 00:00:00
04db86e3493b3724ac4bd3c9a397e23c,ad1e6b608a4dca0dd25bf862939cf3aa,delivered,2017-08-28 12:12:38,2017-08-30 02:15:23,2017-08-31 20:51:24,2017-09-11 19:20:02,2017-09-14 00:00:00
04f6cdae6a85ade2864cd5fc811fb9ba,fcbd7b0353381303b9fc5b486f398838,delivered,2018-05-14 11:43:07,2018-05-14 11:58:42,2018-05-14 16:42:00,2018-05-15 19:28:46,2018-05-25 00:00:00
0540bf9189ef17aab470c4942f760e78,6e65c443e6d67127d9b1f0d14be75617,delivered,2018-03-16 22:04:37,2018-03-16 22:28:08,2018-03-22 11:54:26,2018-03-25 16:02:08,2018-03-28 00:00:00
0603e869ecff28981f22e3ea3e91911b,39bbb4f1b13debf6e93d4a8dd51974aa,delivered,2017-09-26 17:48:04,2017-09-27 06:56:09,2017-10-03 17:25:21,2017-10-09 18:18:43,2017-10-20 00:00:00
060b4964af74f7046c4bfd56ddeeb7e7,6ed05c8a41811fd62c04a36cfabdc3fc,delivered,2017-08-15 21:13:40,2017-08-15 23:10:21,2017-08-18 20:29:30,2017-08-22 17:07:44,2017-09-14 00:00:00
0659ee4a8b8b8da8337c94d35e423c74,f5dcbb401660482ff93b39d3aa1edb7a,delivered,2017-11-24 14:30:49,2017-11-24 16:34:52,2017-11-27 13:58:15,2017-12-01 22:44:43,2017-12-20 00:00:00
068254dc0ecdb91d62f52c658b4dd09a,9f0398b6761fbae87a157c3956230a1f,delivered,2018-04-04 12:00:37,2018-04-05 02:30:26,2018-04-05 18:38:41,2018-04-13 19:40:41,2018-05-09 00:00:00
0689012a897b2ac50b37994d77898bc8,c2676f47437c3ea66442e39a07605d77,processing,2017-03-08 10:44:37,2017-03-08 10:55:21,,,2017-04-05 00:00:00
06d5cbe68295558fd6c48998db3ea397,e3b51585362f32e3e0292d6dccb80882,delivered,2018-03-27 14:04:31,2018-03-27 14:15:12,2018-03-28 21:25:17,2018-03-29 19:24:35,2018-04-10 00:00:00
0711b9c575a5235790c3f863179c3267,0338cedf9fd370fe655047aaa0725078,delivered,2018-06-01 08:21:03,2018-06-02 03:15:21,2018-06-05 08:27:00,2018-06-13 00:08:45,2018-07-12 00:00:00
0757cf1c2a32b4597b8192f2c4912adf,c3dc6b915bf0b799fa7f374212b0faf2,delivered,2017-07-17 18:44:08,2017-07-18 05:55:22,2017-07-19 09:41:46,2017-07-24 22:03:54,2017-08-10 00:00:00
0758015124a0c9af755d31a7bf0efedc,6c4d762aaa6ab65c892e6cdd1de5947a,delivered,2017-09-16 14:51:37,2017-09-16 15:06:15,2017-09-19 16:55:57,2017-09-29 02:15:14,2017-10-11 00:00:00
0758eac62489b47a99c64b7d67c5ff18,ef75d5dbdc414838beb621629a99bad2,delivered,2017-12-09 21:05:10,2017-12-09 21:40:15,2017-12-11 19:55:50,2017-12-19 17:52:04,2018-01-11 00:00:00
0818699476819463109688475b808343,53e644c7c57416bdaf0409e656ee8b0a,delivered,2018-06-01 09:57:51,2018-06-02 09:51:38,2018-06-04 13:47:00,2018-06-09 18:11:08,2018-07-04 00:00:00
0848fc09700c8afc1c372a4b2b7be70a,af5033805554e79d20c8a977e40c2151,delivered,2017-12-13 11:03:02,2017-12-14 02:31:26,2017-12-14 17:41:58,2017-12-27 17:09:56,2018-01-08 00:00:00
085505e898297808653c70305ae11f47,956cc3292d13bea359eaf6683f410bf6,delivered,2018-01-24 12:33:01,2018-01-24 15:16:18,2018-01-25 23:29:01,2018-02-07 09:39:23,2018-02-21 00:00:00
087a5caa838085de4baa54e02f8f2878,01621ab81b760e6e48e8eb3a300c77bf,delivered,2018-06-09 01:13:30,2018-06-09 01:36:26,2018-06-11 14:30:00,2018-06-14 19:32:13,2018-06-25 00:00:00
088a21dbb29d74a07738fb93a96b507a,fd04c6764e22cc8daca7064ed73fdf6c,delivered,2017-11-16 13:40:01,2017-11-17 03:35:46,2017-11-17 16:21:29,2017-11-30 03:28:24,2017-12-11 00:00:00
08af87fbe33eeebc7840433d94718046,0281f03348b06722b7e0f92455daafd4,shipped,2017-04-20 13:01:53,2017-04-20 13:10:48,2017-04-27 05:42:43,,2017-05-12 00:00:00
08b54ba8454bed7d08802bc62e33fbc4,68eec3e6a739288fb08b5948faca1f5c,delivered,2018-06-12 19:14:55,2018-06-12 19:46:24,2018-06-13 14:24:00,2018-06-15 20:26:35,2018-07-20 00:00:00
08c30c203ecbdda69311c1dba85abfa6,b780a7d8b32ede7bd4edd751c7765172,delivered,2018-02-05 18:54:26,2018-02-05 19:10:35,2018-02-07 00:15:41,2018-03-08 22:28:23,2018-03-05 00:00:00
08ed4f84b1a078202e8da80c8d96dc77,934539e22ab6ba86337bce9541fa822d,delivered,2018-02-28 17:06:27,2018-02-28 17:30:08,2018-03-02 17:45:03,2018-03-09 14:28:23,2018-03-28 00:00:00
091ac0791556275533697b36e2b00ff4,d0bfc5ed8302e145eb59a75cc94cb715,delivered,2017-01-26 14:29:25,2017-01-26 14:45:11,2017-01-27 11:17:09,2017-02-06 13:42:41,2017-03-06 00:00:00
095234196e1f3c4feadc4dca677b3971,9f973a49bf25d6fbc095b3b5663b7235,delivered,2017-11-24 22:51:23,2017-11-28 04:31:06,2017-11-30 21:08:19,2017-12-07 22:37:54,2017-12-18 00:00:00
0966b61e30c4a07edbd7523f59b3f3e4,2fcc597b8934d99715dbfff7909dd27f,canceled,2018-05-22 18:50:55,2018-05-22 19:17:15,,,2018-07-03 00:00:00
0998d3f4248f4c162beb9c06e2f87480,5aed239a8964c9d4307c5f47c0d81132,delivered,2017-08-10 18:21:46,2017-08-12 02:51:03,2017-08-14 14:35:02,2017-08-15 18:00:15,2017-08-25 00:00:00
09ec142bfa34576d3914bdf8c19927c2,fff168ca1f8a1d2e8e2108b231a68a8c,delivered,2018-07-20 16:25:59,2018-07-20 16:44:13,2018-07-27 10:28:00,2018-07-30 18:26:39,2018-08-01 00:00:00
09ed65e35d505a8ce95a82e5c0d1dff3,136650e7d6ed0da6d222b83fb59144ad,delivered,2017-11-24 16:17:04,2017-11-25 04:39:33,2017-11-28 22:31:54,2017-12-03 16:48:32,2017-12-11 00:00:00
0a280a8b4ce3fd3a61a076492e5d6b00,1792c3344cb8e193a50596b21a777a5d,delivered,2017-12-26 13:27:01,2017-12-26 13:38:25,2018-01-04 18:07:24,2018-01-11 17:42:46,2018-02-06 00:00:00
0a393be90b03100dcea4aa21f2e027ec,175cd17c9e0cedbb8234469ec003c4a6,delivered,2017-11-18 16:04:57,2017-11-18 16:26:11,2017-11-22 00:16:08,2017-12-05 15:25:32,2017-12-15 00:00:00
0a4c05d2e1ae812a342af2f5c9a34b36,3191981f84b69ebcca47bce1954371fc,delivered,2018-07-31 13:55:19,2018-08-02 05:15:25,2018-08-02 14:47:00,2018-08-03 13:48:35,2018-08-10 00:00:00
0a5a2c824e893eb66abd0d869f6c45e6,6f1591e62e5032b3d97250dbbead7b08,delivered,2017-08-27 22:13:57,2017-08-27 22:30:13,2017-08-29 18:46:40,2017-09-05 18:10:27,2017-09-19 00:00:00
0a7f4604ee9cab65020038275efe1d76,f1f47119f889031980d7fad6a0b0c62f,canceled,2018-07-08 18:44:18,2018-07-10 04:35:13,,,2018-07-27 00:00:00
0ab778cad17847f8538aa63accb88b27,b5012b5d4b4174455c8f108d1be55316,delivered,2017-11-26 22:56:15,2017-11-26 23:13:06,2017-11-29 17:37:24,2017-12-11 20:40:02,2017-12-18 00:00:00
0ad81eec70d65880c30299b73ac7945d,dd0530a5458545b42871ed1c67540afe,delivered,2018-06-12 07:34:01,2018-06-13 02:58:59,2018-06-13 13:40:00,2018-06-15 17:08:26,2018-06-21 00:00:00
0b01066982af6f2681ea9b0169f0d987,b6468b4d8c27698cc09468fa3efa39d8,delivered,2018-03-19 16:06:01,2018-03-19 16:27:19,2018-03-20 17:32:04,2018-04-13 16:47:01,2018-04-06 00:00:00
0b0334d5ad01e008caafb19973bf1acb,64c1209f6fae0cbe57bd7e39469506f4,delivered,2018-04-25 10:52:10,2018-04-25 11:09:03,2018-05-02 11:19:00,2018-05-07 20:12:24,2018-06-05 00:00:00
0ba4b12916fc52234012c61ed7ebce94,73e1d8182bdefebf6613a9b73abb0505,delivered,2017-10-19 23:03:56,2017-10-19 23:26:29,2017-10-20 18:32:11,2017-10-26 20:22:14,2017-11-07 00:00:00
0bb96548fdaf9fb98f6a72c4936a54d1,bd30c8ec7f7139af7195e1f7f031e131,delivered,2017-07-15 20:31:41,2017-07-18 05:55:30,2017-07-24 19:18:39,2017-08-03 20:12:41,2017-08-08 00:00:00
0be2a2a52adfb0963b9bb86b3b668b90,b3f0f75df1c064dea7888f0afe738b4d,delivered,2018-05-08 21:04:24,2018-05-08 21:15:28,2018-05-09 15:39:00,2018-05-21 20:48:51,2018-05-29 00:00:00
0bece47d86c4c6000ca551001a15669d,cfd291abeecfeb65e06539b6fcf99b92,delivered,2017-10-11 11:04:43,2017-10-12 02:29:07,2017-10-13 18:56:35,2017-10-16 19:13:48,2017-10-24 00:00:00
0bfb3ca2ac0d1d45fff422a646f5c1b5,f764510cc6fd1460d82e0e0f7a460923,delivered,2017-07-03 21:26:15,2017-07-03 21:43:47,2017-07-05 14:46:51,2017-07-11 19:37:47,2017-08-18 00:00:00
